THI_RS00155	ribosome-associated translation inhibitor RaiA	TINT_RS00165	ribosome-associated translation inhibitor RaiA	BVH73_RS08665	ribosome-associated translation inhibitor RaiA	GO970_RS09620	ribosome-associated translation inhibitor RaiA	GO948_RS09020	ribosome-associated translation inhibitor RaiA	TOC7_RS09630	ribosome-associated translation inhibitor RaiA	GO985_RS02445	ribosome-associated translation inhibitor RaiA	THIX_RS02625	ribosome-associated translation inhibitor RaiA
THI_RS02495	DUF2946 family protein	TINT_RS02300	DUF2946 family protein	BVH73_RS02955	DUF2946 family protein	GO970_RS12625	DUF2946 family protein	GO948_RS06020	DUF2946 family protein	TOC7_RS12685	DUF2946 family protein	GO985_RS18060	DUF2946 family protein	THIX_RS06750	DUF2946 family protein
THI_RS02690	polysaccharide biosynthesis protein	TINT_RS02485	polysaccharide biosynthesis protein	BVH73_RS02710	polysaccharide biosynthesis protein	GO970_RS12825	NAD-dependent epimerase/dehydratase family protein	GO948_RS05820	NAD-dependent epimerase/dehydratase family protein	TOC7_RS12885	NAD-dependent epimerase/dehydratase family protein	GO985_RS17860	NAD-dependent epimerase/dehydratase family protein	THIX_RS08935	polysaccharide biosynthesis protein
THI_RS15250	F0F1 ATP synthase subunit C	TINT_RS13810	F0F1 ATP synthase subunit C	BVH73_RS06320	F0F1 ATP synthase subunit C	GO970_RS06910	F0F1 ATP synthase subunit C	GO948_RS11690	F0F1 ATP synthase subunit C	TOC7_RS06910	F0F1 ATP synthase subunit C	GO985_RS05160	F0F1 ATP synthase subunit C	THIX_RS04105	F0F1 ATP synthase subunit C
THI_RS03525	glycolate oxidase subunit GlcF	TINT_RS03035	glycolate oxidase subunit GlcF	BVH73_RS04965	glycolate oxidase subunit GlcF	GO970_RS13500	glycolate oxidase subunit GlcF	GO948_RS05145	glycolate oxidase subunit GlcF	TOC7_RS13560	glycolate oxidase subunit GlcF	GO985_RS17185	glycolate oxidase subunit GlcF	THIX_RS07940	glycolate oxidase subunit GlcF
THI_RS06495	tartrate dehydrogenase	TINT_RS05660	tartrate dehydrogenase	BVH73_RS00925	tartrate dehydrogenase	GO970_RS02420	tartrate dehydrogenase	GO948_RS16165	tartrate dehydrogenase	TOC7_RS02415	tartrate dehydrogenase	GO985_RS09625	tartrate dehydrogenase	THIX_RS08290	tartrate dehydrogenase
THI_RS06795	chemotaxis sensory transducer	TINT_RS05850	methyl-accepting chemotaxis sensory transducer	BVH73_RS00655	methyl-accepting chemotaxis protein	GO970_RS02220	chemotaxis protein	GO948_RS16370	chemotaxis protein	TOC7_RS02210	chemotaxis protein	GO985_RS09830	chemotaxis protein	THIX_RS00885	chemotaxis protein
THI_RS12730	ribonuclease III	TINT_RS11910	ribonuclease III	BVH73_RS11410	ribonuclease III	GO970_RS14690	ribonuclease III	GO948_RS03985	ribonuclease III	TOC7_RS14790	ribonuclease III	GO985_RS16005	ribonuclease III	THIX_RS07130	ribonuclease III
THI_RS11360	tRNA 2-selenouridine(34) synthase MnmH	TINT_RS10710	tRNA 2-selenouridine(34) synthase MnmH	BVH73_RS02460	tRNA 2-selenouridine(34) synthase MnmH	GO970_RS15860	tRNA 2-selenouridine(34) synthase MnmH	GO948_RS02815	tRNA 2-selenouridine(34) synthase MnmH	TOC7_RS15960	tRNA 2-selenouridine(34) synthase MnmH	GO985_RS14835	tRNA 2-selenouridine(34) synthase MnmH	THIX_RS17500	tRNA 2-selenouridine(34) synthase MnmH
THI_RS08585	endolytic transglycosylase MltG	TINT_RS07405	endolytic transglycosylase MltG	BVH73_RS15325	endolytic transglycosylase MltG	GO970_RS00540	endolytic transglycosylase MltG	GO948_RS18050	endolytic transglycosylase MltG	TOC7_RS00530	endolytic transglycosylase MltG	GO985_RS11505	endolytic transglycosylase MltG	THIX_RS12745	endolytic transglycosylase MltG
THI_RS11175	molybdopterin converting factor subunit 1	TINT_RS10525	molybdopterin converting factor subunit 1	BVH73_RS02275	molybdopterin converting factor subunit 1	GO970_RS16045	molybdopterin converting factor subunit 1	GO948_RS02630	molybdopterin converting factor subunit 1	TOC7_RS16145	molybdopterin converting factor subunit 1	GO985_RS14650	molybdopterin converting factor subunit 1	THIX_RS10380	molybdopterin converting factor subunit 1
THI_RS11310	phosphatidate cytidylyltransferase	TINT_RS10660	phosphatidate cytidylyltransferase	BVH73_RS02410	phosphatidate cytidylyltransferase	GO970_RS15910	phosphatidate cytidylyltransferase	GO948_RS02765	phosphatidate cytidylyltransferase	TOC7_RS16010	phosphatidate cytidylyltransferase	GO985_RS14785	phosphatidate cytidylyltransferase	THIX_RS17445	phosphatidate cytidylyltransferase
THI_RS13505	RNB domain-containing ribonuclease	TINT_RS12675	RNB domain-containing ribonuclease	BVH73_RS10795	RNB domain-containing ribonuclease	GO970_RS05795	RNB domain-containing ribonuclease	GO948_RS12805	RNB domain-containing ribonuclease	TOC7_RS05795	RNB domain-containing ribonuclease	GO985_RS06275	RNB domain-containing ribonuclease	THIX_RS07310	RNB domain-containing ribonuclease
THI_RS15825	30S ribosomal protein S3	TINT_RS14370	30S ribosomal protein S3	BVH73_RS06940	30S ribosomal protein S3	GO970_RS07480	30S ribosomal protein S3	GO948_RS11120	30S ribosomal protein S3	TOC7_RS07495	30S ribosomal protein S3	GO985_RS04585	30S ribosomal protein S3	THIX_RS20620	30S ribosomal protein S3
THI_RS00765	hypothetical protein	TINT_RS00740	hypothetical protein	BVH73_RS09315	hypothetical protein	GO970_RS10110	hypothetical protein	GO948_RS08530	hypothetical protein	TOC7_RS10120	hypothetical protein	GO985_RS01955	hypothetical protein	THIX_RS02690	hypothetical protein
THI_RS03410	SET domain-containing protein-lysine N-methyltransferase	TINT_RS02920	SET domain-containing protein-lysine N-methyltransferase	BVH73_RS05090	SET domain-containing protein-lysine N-methyltransferase	GO970_RS13360	SET domain-containing protein-lysine N-methyltransferase	GO948_RS05285	SET domain-containing protein-lysine N-methyltransferase	TOC7_RS13420	SET domain-containing protein-lysine N-methyltransferase	GO985_RS17325	SET domain-containing protein-lysine N-methyltransferase	THIX_RS20445	SET domain-containing protein-lysine N-methyltransferase
THI_RS04645	UDP-glucose 4-epimerase GalE	TINT_RS03945	UDP-glucose 4-epimerase GalE	BVH73_RS04065	UDP-glucose 4-epimerase GalE	GO970_RS04980	UDP-glucose 4-epimerase GalE	GO948_RS13625	UDP-glucose 4-epimerase GalE	TOC7_RS04955	UDP-glucose 4-epimerase GalE	GO985_RS07080	UDP-glucose 4-epimerase GalE	THIX_RS07585	UDP-glucose 4-epimerase GalE
THI_RS07020	flagellar hook-basal body complex protein FliE	TINT_RS06070	flagellar hook-basal body complex protein FliE	BVH73_RS00415	flagellar hook-basal body complex protein FliE	GO970_RS02000	flagellar hook-basal body complex protein FliE	GO948_RS16590	flagellar hook-basal body complex protein FliE	TOC7_RS01990	flagellar hook-basal body complex protein FliE	GO985_RS10050	flagellar hook-basal body complex protein FliE	THIX_RS00610	flagellar hook-basal body complex protein FliE
THI_RS11685	DUF971 domain-containing protein	TINT_RS11045	DUF971 domain-containing protein	BVH73_RS03630	DUF971 domain-containing protein	GO970_RS15565	DUF971 domain-containing protein	GO948_RS03110	DUF971 domain-containing protein	TOC7_RS15665	DUF971 domain-containing protein	GO985_RS15130	DUF971 domain-containing protein	THIX_RS19900	DUF971 domain-containing protein
THI_RS09585	3-deoxy-manno-octulosonate cytidylyltransferase	TINT_RS08410	3-deoxy-manno-octulosonate cytidylyltransferase	BVH73_RS13935	3-deoxy-manno-octulosonate cytidylyltransferase	GO970_RS18440	3-deoxy-manno-octulosonate cytidylyltransferase	GO948_RS00230	3-deoxy-manno-octulosonate cytidylyltransferase	TOC7_RS18555	3-deoxy-manno-octulosonate cytidylyltransferase	GO985_RS12255	3-deoxy-manno-octulosonate cytidylyltransferase	THIX_RS16845	3-deoxy-manno-octulosonate cytidylyltransferase
THI_RS13550	chemotaxis protein CheW	TINT_RS12720	chemotaxis protein CheW	BVH73_RS10750	chemotaxis protein CheW	GO970_RS05840	chemotaxis protein CheW	GO948_RS12760	chemotaxis protein CheW	TOC7_RS05840	chemotaxis protein CheW	GO985_RS06230	chemotaxis protein CheW	THIX_RS07265	chemotaxis protein CheW
THI_RS09305	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	TINT_RS08250	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	BVH73_RS14140	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	GO970_RS00285	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	GO948_RS18305	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	TOC7_RS00270	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	GO985_RS11760	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	THIX_RS17685	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
THI_RS12390	phosphoribosylanthranilate isomerase	TINT_RS11635	phosphoribosylanthranilate isomerase	BVH73_RS11685	phosphoribosylanthranilate isomerase	GO970_RS14965	phosphoribosylanthranilate isomerase	GO948_RS03710	phosphoribosylanthranilate isomerase	TOC7_RS15065	phosphoribosylanthranilate isomerase	GO985_RS15730	phosphoribosylanthranilate isomerase	THIX_RS06265	phosphoribosylanthranilate isomerase
THI_RS17620	membrane protein insertase YidC	TINT_RS16015	membrane protein insertase YidC	BVH73_RS08240	membrane protein insertase YidC	GO970_RS09300	membrane protein insertase YidC	GO948_RS09315	membrane protein insertase YidC	TOC7_RS09315	membrane protein insertase YidC	GO985_RS02760	membrane protein insertase YidC	THIX_RS02020	membrane protein insertase YidC
THI_RS10620	ribonuclease R	TINT_RS09415	ribonuclease R	BVH73_RS01505	ribonuclease R	GO970_RS03160	ribonuclease R	GO948_RS15425	ribonuclease R	TOC7_RS03155	ribonuclease R	GO985_RS08885	ribonuclease R	THIX_RS15055	ribonuclease R
THI_RS13930	50S ribosomal protein L30	TINT_RS13100	50S ribosomal protein L30	BVH73_RS10360	50S ribosomal protein L30	GO970_RS06225	50S ribosomal protein L30	GO948_RS12375	50S ribosomal protein L30	TOC7_RS06225	50S ribosomal protein L30	GO985_RS05845	50S ribosomal protein L30	THIX_RS20560	50S ribosomal protein L30
THI_RS04850	PTS fructose transporter subunit IIA	TINT_RS04135	PTS fructose transporter subunit IIA	BVH73_RS03875	PTS fructose transporter subunit IIA	GO970_RS04785	PTS fructose transporter subunit IIA	GO948_RS13820	PTS fructose transporter subunit IIA	TOC7_RS04760	PTS fructose transporter subunit IIA	GO985_RS07275	PTS fructose transporter subunit IIA	THIX_RS20180	PTS fructose transporter subunit IIA
THI_RS08175	polyprenyl synthetase family protein	TINT_RS08095	polyprenyl synthetase family protein	BVH73_RS15050	polyprenyl synthetase	GO970_RS00945	polyprenyl synthetase family protein	GO948_RS17645	polyprenyl synthetase family protein	TOC7_RS00935	polyprenyl synthetase family protein	GO985_RS11105	polyprenyl synthetase family protein	THIX_RS09865	polyprenyl synthetase family protein
THI_RS15600	GGDEF domain-containing protein	TINT_RS14160	diguanylate cyclase	BVH73_RS06710	diguanylate cyclase	GO970_RS07270	diguanylate cyclase	GO948_RS11330	diguanylate cyclase	TOC7_RS07285	diguanylate cyclase	GO985_RS04795	diguanylate cyclase	THIX_RS01895	GGDEF domain-containing protein
THI_RS06295	DNA polymerase	TINT_RS12215	nucleotidyltransferase family protein	BVH73_RS02635	DNA polymerase III subunit beta	GO970_RS12790	nucleotidyltransferase	GO948_RS05855	nucleotidyltransferase	TOC7_RS12850	nucleotidyltransferase	GO985_RS17895	nucleotidyltransferase	THIX_RS04380	nucleotidyltransferase
THI_RS07075	chemotaxis protein CheA	TINT_RS06165	chemotaxis protein CheA	BVH73_RS00320	chemotaxis protein CheA	GO970_RS01905	chemotaxis protein CheA	GO948_RS16685	chemotaxis protein CheA	TOC7_RS01895	chemotaxis protein CheA	GO985_RS10145	chemotaxis protein CheA	THIX_RS00850	chemotaxis protein CheA
THI_RS07205	glycine oxidase ThiO	TINT_RS06305	glycine oxidase ThiO	BVH73_RS14330	glycine oxidase ThiO	GO970_RS01765	glycine oxidase ThiO	GO948_RS16825	glycine oxidase ThiO	TOC7_RS01755	glycine oxidase ThiO	GO985_RS10285	glycine oxidase ThiO	THIX_RS07395	FAD-dependent oxidoreductase
THI_RS14725	guanylate kinase	TINT_RS13335	guanylate kinase	BVH73_RS02555	guanylate kinase	GO970_RS06455	guanylate kinase	GO948_RS12145	guanylate kinase	TOC7_RS06455	guanylate kinase	GO985_RS05615	guanylate kinase	THIX_RS18185	guanylate kinase
THI_RS00015	DNA topoisomerase (ATP-hydrolyzing) subunit B	TINT_RS00025	DNA topoisomerase (ATP-hydrolyzing) subunit B	BVH73_RS08270	DNA topoisomerase (ATP-hydrolyzing) subunit B	GO970_RS09330	DNA topoisomerase (ATP-hydrolyzing) subunit B	GO948_RS09285	DNA topoisomerase (ATP-hydrolyzing) subunit B	TOC7_RS09345	DNA topoisomerase (ATP-hydrolyzing) subunit B	GO985_RS02730	DNA topoisomerase (ATP-hydrolyzing) subunit B	THIX_RS01990	DNA topoisomerase (ATP-hydrolyzing) subunit B
THI_RS00805	homoserine/homoserine lactone efflux protein	TINT_RS00780	LysE family transporter	BVH73_RS09380	LysE family transporter	GO970_RS10165	threonine transporter RhtB	GO948_RS08475	threonine transporter RhtB	TOC7_RS10190	threonine transporter RhtB	GO985_RS01900	threonine transporter RhtB	THIX_RS17890	LysE family translocator
THI_RS06895	flagellar hook-associated protein FlgK	TINT_RS05940	flagellar hook-associated protein FlgK	BVH73_RS00555	flagellar hook-associated protein FlgK	GO970_RS02130	flagellar hook-associated protein FlgK	GO948_RS16460	flagellar hook-associated protein FlgK	TOC7_RS02120	flagellar hook-associated protein FlgK	GO985_RS09920	flagellar hook-associated protein FlgK	THIX_RS00735	flagellar hook-associated protein FlgK
THI_RS12045	NADH-quinone oxidoreductase subunit L	TINT_RS11290	NADH-quinone oxidoreductase subunit L	BVH73_RS12030	NADH-quinone oxidoreductase subunit L	GO970_RS15315	NADH-quinone oxidoreductase subunit L	GO948_RS03360	NADH-quinone oxidoreductase subunit L	TOC7_RS15415	NADH-quinone oxidoreductase subunit L	GO985_RS15380	NADH-quinone oxidoreductase subunit L	THIX_RS09985	NADH-quinone oxidoreductase subunit L
THI_RS12320	M3 family metallopeptidase	TINT_RS11565	M3 family metallopeptidase	BVH73_RS11755	M3 family metallopeptidase	GO970_RS15035	oligopeptidase A	GO948_RS03640	oligopeptidase A	TOC7_RS15135	oligopeptidase A	GO985_RS15660	oligopeptidase A	THIX_RS06335	M3 family metallopeptidase
THI_RS14655	acylneuraminate cytidylyltransferase family protein	TINT_RS13270	acylneuraminate cytidylyltransferase family protein	BVH73_RS02620	acylneuraminate cytidylyltransferase family protein	GO970_RS06390	flagellar modification protein B	GO948_RS12210	flagellar modification protein B	TOC7_RS06390	flagellar modification protein B	GO985_RS05680	flagellar modification protein B	THIX_RS08960	acylneuraminate cytidylyltransferase family protein
THI_RS01425	copper-translocating P-type ATPase	TINT_RS01365	copper-translocating P-type ATPase	BVH73_RS06020	copper-translocating P-type ATPase	GO970_RS10880	heavy metal translocating P-type ATPase	GO948_RS07755	heavy metal translocating P-type ATPase	TOC7_RS10910	heavy metal translocating P-type ATPase	GO985_RS01180	heavy metal translocating P-type ATPase	THIX_RS17870	cadmium-translocating P-type ATPase
THI_RS06680	acetate/propionate family kinase	TINT_RS05735	acetate/propionate family kinase	BVH73_RS00780	acetate/propionate family kinase	GO970_RS02335	acetate/propionate family kinase	GO948_RS16255	acetate/propionate family kinase	TOC7_RS02325	acetate/propionate family kinase	GO985_RS09715	acetate/propionate family kinase	THIX_RS11435	acetate/propionate family kinase
THI_RS15700	SDR family oxidoreductase	TINT_RS14255	SDR family oxidoreductase	BVH73_RS06795	SDR family oxidoreductase	GO970_RS07365	SDR family oxidoreductase	GO948_RS11235	SDR family oxidoreductase	TOC7_RS07380	SDR family oxidoreductase	GO985_RS04700	SDR family oxidoreductase	THIX_RS05535	SDR family oxidoreductase
THI_RS06740	flagellar biosynthesis protein FlhF	TINT_RS05795	flagellar biosynthesis protein FlhF	BVH73_RS00710	flagellar biosynthesis protein FlhF	GO970_RS02280	flagellar biosynthesis protein FlhF	GO948_RS16310	flagellar biosynthesis protein FlhF	TOC7_RS02270	flagellar biosynthesis protein FlhF	GO985_RS09770	flagellar biosynthesis protein FlhF	THIX_RS00955	flagellar biosynthesis protein FlhF
THI_RS07590	glycerol-3-phosphate 1-O-acyltransferase PlsY	TINT_RS06690	glycerol-3-phosphate 1-O-acyltransferase PlsY	BVH73_RS14655	glycerol-3-phosphate 1-O-acyltransferase PlsY	GO970_RS01370	glycerol-3-phosphate 1-O-acyltransferase PlsY	GO948_RS17220	glycerol-3-phosphate 1-O-acyltransferase PlsY	TOC7_RS01360	glycerol-3-phosphate 1-O-acyltransferase PlsY	GO985_RS10680	glycerol-3-phosphate 1-O-acyltransferase PlsY	THIX_RS18715	glycerol-3-phosphate 1-O-acyltransferase PlsY
THI_RS04105	peptide-methionine (S)-S-oxide reductase MsrA	TINT_RS03595	peptide-methionine (S)-S-oxide reductase MsrA	BVH73_RS04450	peptide-methionine (S)-S-oxide reductase MsrA	GO970_RS14055	peptide-methionine (S)-S-oxide reductase MsrA	GO948_RS04590	peptide-methionine (S)-S-oxide reductase MsrA	TOC7_RS14115	peptide-methionine (S)-S-oxide reductase MsrA	GO985_RS16630	peptide-methionine (S)-S-oxide reductase MsrA	THIX_RS07560	peptide-methionine (S)-S-oxide reductase MsrA
THI_RS05070	imidazole glycerol phosphate synthase subunit HisF	TINT_RS04340	imidazole glycerol phosphate synthase subunit HisF	BVH73_RS03710	imidazole glycerol phosphate synthase subunit HisF	GO970_RS04580	imidazole glycerol phosphate synthase subunit HisF	GO948_RS14025	imidazole glycerol phosphate synthase subunit HisF	TOC7_RS04555	imidazole glycerol phosphate synthase subunit HisF	GO985_RS07480	imidazole glycerol phosphate synthase subunit HisF	THIX_RS19985	imidazole glycerol phosphate synthase subunit HisF
THI_RS05850	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase	TINT_RS05125	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase	BVH73_RS13225	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase	GO970_RS03780	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase	GO948_RS14825	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase	TOC7_RS03755	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase	GO985_RS08280	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase	THIX_RS06865	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
